tweet	sarcasm	sentiment
صفعة لناشطة هي صفعة على وجوهنا جميعا، اعتداءات وحشية أمام مقر جماعة غير شرعية تخرج على القانون وتحكم لتفكيك الدولة، الإخوان في مواجهة مصر!	0	0
حلبهذا المساء #حلب الشرقية ستصبح طاهرة مطهرة من #الإرهاب #الإسلامي #الوهابي المجرممرحبا بكم في حلبBienvenue à #Alep#سورية#روسيا#إيران	0	1
"@zxbm33 لو أراد أن يعرف غير المسلمين ماهو الإسلام ؟! فسوف يعلمون ماهو من قرائته لتحيته "" السلام عليكم"" وسيعلمون بأنه لم يكن دين عنف أبداً"	0	1
جريمة الأهرام	0	0
الشعوب لا تنهض بالكلام والظواهر الصوتية لم ولن تحدث فارقا يذكر عبر التاريخ!	0	0
نفاق الجموع من آفات مجتمعاتنا فالكثير يعبرون عن مواقفهم في جلساتهم الخاصة ومكالمات الهاتف بينما ينافقون الجماهير في العلن خوفا على شعبيتهم!	0	0
RT @RevolutionSyria: صرخات ألم ودم وما من مجيب ..من مدينة المجازر #حلب اليوم#Aleppo #Syria #PutinAssadCrimes #ObamaComplicity https://t.c…	0	0
لا #للمداخلة السلفيين في #ليبيا	0	0
يجب ووقف فورى للعنف ومحاكمة المتورطين فيه علناً	0	1
لا أعرف لم يعرضون المبالغ على الطفل #فيصل_الغامدي لإغراءه ببيع هدية #الملك ألا يدركوا أنها لا تباع ولا ترد خاصة أنها جاءت من والد الجميع	0	0
يجب على كل ابناء #الزمالك مساندة ميدو ودعمه بشكل كبير ميدو استطاع تغير اشياء كثيرة داخل النادى موجوده منذ زمن بعيد قوي	0	1
64 اذا مبارك كان عنده حق لما البلطجية قتلوا الناس في الميدان لانه كان بيتشتم بامه برضه	1	0
لا بس ابديت ويندوز 10 وانه بقي فيه ابليكيشنز للفيس وتويتر والماسنجر والحاجات دي حوار والله شابوه فشخ للي عمله.. حاجة موبايل خالص :D	0	1
RT @12soondos: #قوتنا_فى_وحدتنا تواجه بلادنا موجات خطرة ومتعددة في وقت إنشغالنا بحربنا ضد الحوثيين وحربنا ضد الارهاب فلنكن قوة موحدة ضدها…	0	1
@Mohamed85146101 مبروك عليك ويندوز 10 .. ربنا يخلهوللللللك	1	0
"المجد لشهداء ""#محمد_محمود"" الذين سالت دماؤهم لتروي شجرة النضال …"	0	0
الله من نزع ملكم لغدركم وليس السيسي الله من أذهب حكمكم لعدم إخلاصكم الله من إستبدلكم لأنكم خنتم الأمانة ووليتم من لا…	0	0
@abd_agnabe @mahdi13203505 @zahyah2010لان ايران اعترضت وحركت روسيا للاتصال مع امريكا وتم الاتفاق بينهم تمهيداً لتدخل روسيا	0	0
"بوب ديلان يصف فوزه بنوبل للآداب بأنه ""مثل الوقوف على سطح القمر"" https://t.co/YMApD0V483"	0	1
مصارعة الثيران الإسبانية قتل من أجل المتعةلو كان في دولة اسلامية؟لصورها الاعلام الغربي كدليل على وحشية المسلمين! https://t.co/LRKCW2uANV	1	0
أسرار نشأة السيسي داخل حارة اليهود بالقاهرة #الجمهور |#السيسي #انتخبوا_العرص #السيسي_يهودي #مصر #انقلا…	1	0
🔴إطلاق مشروع يهدف لتمليك #الشباب الباحثين عن عمل #سيارات تصل قيمتها لـ150 ألف ريال للعمل بها في #أوبر و #كريم'… https://t.co/kqAAbmWX1a	0	1
عندما اندلع التصفيق الحاد لتكريم مرسي لفتاة مسيحية في مسابقة المولد النبوي شعرت أن كثيرا من الحاضرين يصفقون لأنهم ينتظرون منها إعلان إسلامها	1	0
اسحبوا الوثيقة الدستورية المشوهة نريد لجنة محايدة تضع ميثاق شرف نلتف حوله جميعاًأولويتنا هى توحيد الصفوف وليس المزيد من الصدام والفوضى	0	0
عزلة الانقلاب عالميا تتزايد وكل دول العالم تمنع مواطنيها من الذهاب الى مصر حتى حقراء الخليج من ممولى الانقلاب يمنعون أهلهم	0	0
3 الحتة بتاعة تستبيح خداعي دي دايما باشوف فيها صورة واحدة بشراب شبيكة وسيجارة بمبسم وميك آب تقيل وغمازة عيرة وإنت فاهم بقى	1	0
ولكن عناد ميشال عون الشرس ووفاء السيد حسن  وحنكة جعجع بس يللي ساعدو العماد عون يجي رئيس،بس أكيد أكيد  ساعدت في  المصالحة المسيحية مشكور موت	0	1
RT @yavuzacar2: #أردوغان يطبع مع إسرائيل التي تقتل الفلسطينيين ويتحالف مع روسيا وإيران اللتين تدمران معا سوريا وأهلها مع ذلك فهو حامي المسل…	0	0
7 اتكلم عن نفسك ولو الناس كلها مع القتل أنا يا سيدي ضده ولا يوجد أي مبرر ولا انت بتقيس قيمك على رواجها؟	0	0
"@NawalElZoghbi - ﺑﻴﻦ گُل "" ﻧِﻔﺲ ﻓﻴّﻨﻲ "" صُوتگگ""  #نوآل_آلزغبي #آغلى_آلحبآيب 💙💗💗😍❤ https://t.co/5eMN7CEmTx"	0	1
#جلال_عامر الغائب الحاضر	0	1
بعد الغدر والخيانة اللى شفناها ومن الاخر اللى هنشوفه لابس بدلة #شرطة هيرجع لامه ملفوف في بدلته #ثورة_اسلامية	0	0
#عمرو_أديب: #أردوغان بيصوت و #تركيا بتسف التراب الاسبوع دهhttps://t.co/QEO6p3n8zw هههههههههههههه حرقاك يا أقرع	1	0
سمعتها كتير بس اول مرة احسها وافهمها وعرف انها حلوه اووى كدا اغنية #شيرين انا كلى ملكك	0	1
حزب الله يدخل الحرب السورية، سعد الحريري يرشح جعجع ، سعد الحريري يرشح فرنجية، سعد الحريري يرشح عون ، اغتيال المبحوح ، انقلاب تميم	0	0
@amrmsalama @EGYPTAIR يا عمرو بيه اعمل زيي واركب النيل جميلة 😂😂😂	0	1
🔹الثقافة القرآنية🔘 رسول الله يريد لنا أن نكون أعزاء كما كان عزيزاً وأن نكون رجالاً في مواجهة أعدائنا.💚ذكرئ.المولد.النبوي.الشريف	0	1
#Christmas By The Lake… كي لا ننسى الطابع الانساني في عجقة العيد...https://t.co/NIEhjBPT0d	0	1
ابن مصر مفيش كلام #جدو #الاهلى #مبرووك	0	1
#ميلاد_فيروز اروع ما قيل في #فيروز ... https://t.co/ImuPYSOkok	0	1
مراسل الميادين :جثث المختطفين  خالية الاحشاء والسبب هو الاتجار بالاعضاء البشرية قبل قتلهم على يد جبهة النصرة والزنكي  #حلب_تباد_بصمت_عربي	0	0
#م نوينا نعشق بعض آبد كآنت سالفه 'وصرنا م نعيش من دون بعض (=|	0	0
بعيدا عن ريال مدريد وعن التعصب هذه لقطه اليوم 👏🏻كبير يا ليو👍🏻 https://t.co/M9qKfpWOEx	0	1
#مواهب يمنية إبداع عرب ايدول #اليمن https://t.co/ayW08MwYZW #الفيديو_العربي	0	1
#مليارات_العمره_علي_هوي_مصرليس أشد علينامن كربة الشام ،ومايجري في العراق ،ومايخطط له في اليمن ،ومايراد ببلاد الحرمين ،تكالبوا علينا	0	0
#واشنطن تحدد أسماء ضباط #سوريين يجب ملاحقتهم لارتكابهم جرائم #حربhttps://t.co/77IhB6RnXx https://t.co/d5qA7oPjVJ	0	0
#beINmatchpoint  ما أحب اغرّد خارج عن ميلان بس يأخي والله مفتقدين #فيدرر ومفتقدين تعليقك على مبارياته يالشطي ما نقدر نتخيل التنس بدونكم	0	1
لما يبقى اللي بينقلوا الأخبار للناس بالعقلية دي إزاي ممكن تثق في شبكة رصد دي وتسلمها عقلك قدرة مدهشة على خداع النفس	0	0
37 ماتعلمش من أداء جده القديم اللي قرب من الحاكم واستفاد منه وفاد الناس بذكاء وما اتعاصش بدم على الأقل	0	0
#عيد_ميلاد_سعيد_يا_سيسي#اعترف_اني#السعوديات_ثالث_اجمل_نساء_الكون#ثايرون_لن_نستسلم#هل_تتزوج_وحده_تكشف_وجههاالنهارده الخميساحمد الشيخ	0	1
هما لغوا خاصية switch account في تحديثات فيسبوك ماسينجر الجديدة عند كل الناس؟ ولا ده غباء من الأبليكيشن اللي معايا بس ولا ايه اللي بيحصل؟	1	0
RT @AlwaghtNews: منظمة أوكسفام: #السعودية_ارتكبت_مذبحة بالمدنيين في #صنعاءhttps://t.co/62RSkL3JXB	0	0
@NI3NA3 اقلها اليمن مستقره نوعاً ما ،اما حلب فكم دوله تحارب سوريا ولا زال السوريين يدافعون عن بلادهم اللتي تدمرت بسبب روسيا	0	0
"انا لست روميو""?يرونا""اقف مشدوها عاجزا و انت تطلين علي من شرفة،انا أحبك و لن اذهب،انا أحبك و سأمد يدي اتلمسك لنبقى فلقد خلقنا لأحبك #مصر"	0	1
ما ظل غير يقول اتفاقية الغاز عمل مقاوم للاحتلال كمان! https://t.co/k0yLXywgVZ	0	0
عن الذين ورثوا الهرم المقلوب للظلم الاجتماعي اعدلوا !	0	0
السيسي منع الاذان في #القدس لانه يسبب الازعاج اقصد الصهاينة ولكن السيسي اعطاهم الجرأة	1	0
ابتسم في وجه الناس فإنها صدقة	0	1
@alartboon امازون يستعد للصعود	0	1
الارهابي #لافروف مااوقحك انت ومعلمك والبهايم اللي جابتك على بلدنا #حلب #سوريا #روسيا	1	0
RT @AkhbarElNoujoum: @Saad_Ramadan @wissammawla عشرة الاف شخص حضروا زفاف سعد رمضان في برجا https://t.co/5VPnINIymJ #Saad #Ramadan	0	1
الناس في حلب الشرقيه تتهجر والان سكان حلب الغربيه يحتفلو في الشوارع #حلب #حلب_تباد#الغضب_لحلب	0	0
#سيناء المهمشة على مدار العصور السابقة واحتمال تكون القادمة	0	0
ترامب يهاجم رئيس مجلس النواب ويصفه بالضعيف - مرشح الحزب الجمهوري الأمريكي دونالد ترامب يصف رئيس مجلس النواب بول... https://t.co/PaADeu38bi	1	0
#كشف_المستورعندما ارادت بريطانيا تعويض الاخوان قررت ان تمنحهم امارة قطر لكى يملكوها وتدار بواسطة اسرة عميلة لحسابهم وتكون خنجر فى ظهر الامة	0	0
RT @alturifi1: الخاطرة الثالثة / إقرار موضوع كفاءة النسب وتبريره شرعا يعطي مستمسكا لمن أراد الطعن على الإسلام بحيث يكون أحد الشبهات للتنفير…	0	0
